Datetime,Open,High,Low,Close,Adj Close,Volume
2023-07-03 09:22:00+08:00,44.599998474121094,44.900001525878906,44.599998474121094,44.900001525878906,44.900001525878906,401141
2023-07-03 09:23:00+08:00,44.900001525878906,45.0,44.75,44.79999923706055,44.79999923706055,947365
2023-07-03 09:24:00+08:00,44.75,44.75,44.70000076293945,44.70000076293945,44.70000076293945,460820
2023-07-03 09:25:00+08:00,44.79999923706055,44.900001525878906,44.75,44.900001525878906,44.900001525878906,262456
2023-07-03 09:26:00+08:00,44.900001525878906,44.95000076293945,44.75,44.79999923706055,44.79999923706055,377874
2023-07-03 09:27:00+08:00,44.79999923706055,44.900001525878906,44.79999923706055,44.849998474121094,44.849998474121094,212321
2023-07-03 09:28:00+08:00,44.849998474121094,45.0,44.849998474121094,44.95000076293945,44.95000076293945,361150
2023-07-03 09:29:00+08:00,44.95000076293945,45.0,44.900001525878906,44.95000076293945,44.95000076293945,294715
2023-07-03 09:30:00+08:00,44.95000076293945,44.95000076293945,44.79999923706055,44.849998474121094,44.849998474121094,256570
2023-07-03 09:31:00+08:00,44.849998474121094,45.099998474121094,44.849998474121094,45.04999923706055,45.04999923706055,702550
2023-07-03 09:32:00+08:00,45.099998474121094,45.20000076293945,44.95000076293945,45.0,45.0,495623
2023-07-03 09:33:00+08:00,44.95000076293945,45.099998474121094,44.95000076293945,45.04999923706055,45.04999923706055,220780
2023-07-03 09:34:00+08:00,45.0,45.04999923706055,44.95000076293945,45.0,45.0,331530
2023-07-03 09:35:00+08:00,45.04999923706055,45.04999923706055,44.95000076293945,45.0,45.0,261534
2023-07-03 09:36:00+08:00,45.0,45.04999923706055,44.849998474121094,44.95000076293945,44.95000076293945,457466
2023-07-03 09:37:00+08:00,44.900001525878906,44.95000076293945,44.70000076293945,44.75,44.75,524738
2023-07-03 09:38:00+08:00,44.75,44.849998474121094,44.70000076293945,44.79999923706055,44.79999923706055,229910
2023-07-03 09:39:00+08:00,44.79999923706055,44.95000076293945,44.79999923706055,44.95000076293945,44.95000076293945,144960
2023-07-03 09:40:00+08:00,44.900001525878906,45.0,44.900001525878906,45.0,45.0,125190
2023-07-03 09:41:00+08:00,45.0,45.099998474121094,44.95000076293945,45.04999923706055,45.04999923706055,306036
2023-07-03 09:42:00+08:00,45.099998474121094,45.150001525878906,45.04999923706055,45.099998474121094,45.099998474121094,372553
2023-07-03 09:43:00+08:00,45.150001525878906,45.29999923706055,45.04999923706055,45.25,45.25,827575
2023-07-03 09:44:00+08:00,45.25,45.400001525878906,45.20000076293945,45.349998474121094,45.349998474121094,1068090
2023-07-03 09:45:00+08:00,45.349998474121094,45.349998474121094,45.20000076293945,45.25,45.25,432140
2023-07-03 09:46:00+08:00,45.25,45.29999923706055,45.099998474121094,45.099998474121094,45.099998474121094,297423
2023-07-03 09:47:00+08:00,45.150001525878906,45.25,45.150001525878906,45.20000076293945,45.20000076293945,198757
2023-07-03 09:48:00+08:00,45.150001525878906,45.20000076293945,45.099998474121094,45.150001525878906,45.150001525878906,117126
2023-07-03 09:49:00+08:00,45.20000076293945,45.20000076293945,45.099998474121094,45.150001525878906,45.150001525878906,266503
2023-07-03 09:50:00+08:00,45.150001525878906,45.29999923706055,45.099998474121094,45.25,45.25,407466
2023-07-03 09:51:00+08:00,45.25,45.29999923706055,45.150001525878906,45.20000076293945,45.20000076293945,292390
2023-07-03 09:52:00+08:00,45.150001525878906,45.20000076293945,45.099998474121094,45.150001525878906,45.150001525878906,231222
2023-07-03 09:53:00+08:00,45.20000076293945,45.25,45.150001525878906,45.20000076293945,45.20000076293945,175217
2023-07-03 09:54:00+08:00,45.20000076293945,45.25,45.150001525878906,45.25,45.25,118960
2023-07-03 09:55:00+08:00,45.20000076293945,45.25,45.150001525878906,45.150001525878906,45.150001525878906,138000
2023-07-03 09:56:00+08:00,45.20000076293945,45.25,45.150001525878906,45.20000076293945,45.20000076293945,114013
2023-07-03 09:57:00+08:00,45.20000076293945,45.25,45.150001525878906,45.150001525878906,45.150001525878906,230027
2023-07-03 09:58:00+08:00,45.150001525878906,45.20000076293945,45.0,45.0,45.0,510330
2023-07-03 09:59:00+08:00,45.0,45.04999923706055,44.79999923706055,44.849998474121094,44.849998474121094,861405
2023-07-03 10:00:00+08:00,44.79999923706055,44.900001525878906,44.75,44.75,44.75,495710
2023-07-03 10:01:00+08:00,44.79999923706055,44.79999923706055,44.599998474121094,44.650001525878906,44.650001525878906,645399
2023-07-03 10:02:00+08:00,44.650001525878906,44.75,44.599998474121094,44.75,44.75,376826
2023-07-03 10:03:00+08:00,44.75,44.900001525878906,44.70000076293945,44.75,44.75,588150
2023-07-03 10:04:00+08:00,44.75,44.79999923706055,44.5,44.54999923706055,44.54999923706055,848750
2023-07-03 10:05:00+08:00,44.54999923706055,44.650001525878906,44.5,44.54999923706055,44.54999923706055,322874
2023-07-03 10:06:00+08:00,44.54999923706055,44.599998474121094,44.5,44.54999923706055,44.54999923706055,189937
2023-07-03 10:07:00+08:00,44.54999923706055,44.650001525878906,44.54999923706055,44.650001525878906,44.650001525878906,165000
2023-07-03 10:08:00+08:00,44.650001525878906,44.650001525878906,44.54999923706055,44.650001525878906,44.650001525878906,201600
2023-07-03 10:09:00+08:00,44.650001525878906,44.650001525878906,44.5,44.54999923706055,44.54999923706055,564250
2023-07-03 10:10:00+08:00,44.54999923706055,44.650001525878906,44.5,44.650001525878906,44.650001525878906,153380
2023-07-03 10:11:00+08:00,44.599998474121094,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,119025
2023-07-03 10:12:00+08:00,44.650001525878906,44.70000076293945,44.54999923706055,44.599998474121094,44.599998474121094,163100
2023-07-03 10:13:00+08:00,44.599998474121094,44.650001525878906,44.5,44.54999923706055,44.54999923706055,224500
2023-07-03 10:14:00+08:00,44.650001525878906,44.650001525878906,44.54999923706055,44.599998474121094,44.599998474121094,45427
2023-07-03 10:15:00+08:00,44.599998474121094,44.599998474121094,44.5,44.54999923706055,44.54999923706055,165300
2023-07-03 10:16:00+08:00,44.599998474121094,44.599998474121094,44.54999923706055,44.599998474121094,44.599998474121094,38355
2023-07-03 10:17:00+08:00,44.349998474121094,44.400001525878906,44.29999923706055,44.349998474121094,44.349998474121094,1038445
2023-07-03 10:18:00+08:00,44.349998474121094,44.5,44.349998474121094,44.5,44.5,186200
2023-07-03 10:19:00+08:00,44.5,44.54999923706055,44.45000076293945,44.54999923706055,44.54999923706055,131200
2023-07-03 10:20:00+08:00,44.5,44.54999923706055,44.45000076293945,44.5,44.5,185000
2023-07-03 10:21:00+08:00,44.5,44.54999923706055,44.45000076293945,44.54999923706055,44.54999923706055,128669
2023-07-03 10:22:00+08:00,44.54999923706055,44.54999923706055,44.45000076293945,44.45000076293945,44.45000076293945,256078
2023-07-03 10:23:00+08:00,44.5,44.5,44.29999923706055,44.400001525878906,44.400001525878906,345827
2023-07-03 10:24:00+08:00,44.349998474121094,44.400001525878906,44.29999923706055,44.349998474121094,44.349998474121094,249017
2023-07-03 10:25:00+08:00,44.349998474121094,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,147010
2023-07-03 10:26:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.45000076293945,44.45000076293945,91900
2023-07-03 10:27:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,94017
2023-07-03 10:28:00+08:00,44.349998474121094,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,91510
2023-07-03 10:29:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,208557
2023-07-03 10:30:00+08:00,44.349998474121094,44.45000076293945,44.349998474121094,44.45000076293945,44.45000076293945,79000
2023-07-03 10:31:00+08:00,44.45000076293945,44.5,44.45000076293945,44.45000076293945,44.45000076293945,60027
2023-07-03 10:32:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,89060
2023-07-03 10:33:00+08:00,44.5,44.5,44.349998474121094,44.400001525878906,44.400001525878906,317010
2023-07-03 10:34:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,99000
2023-07-03 10:35:00+08:00,44.400001525878906,44.400001525878906,44.29999923706055,44.349998474121094,44.349998474121094,246846
2023-07-03 10:36:00+08:00,44.349998474121094,44.400001525878906,44.29999923706055,44.400001525878906,44.400001525878906,262045
2023-07-03 10:37:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,39180
2023-07-03 10:38:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,41100
2023-07-03 10:39:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,108100
2023-07-03 10:40:00+08:00,44.45000076293945,44.45000076293945,44.400001525878906,44.400001525878906,44.400001525878906,57005
2023-07-03 10:41:00+08:00,44.45000076293945,44.5,44.400001525878906,44.45000076293945,44.45000076293945,111012
2023-07-03 10:42:00+08:00,44.45000076293945,44.5,44.400001525878906,44.400001525878906,44.400001525878906,270000
2023-07-03 10:43:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,86550
2023-07-03 10:44:00+08:00,44.400001525878906,44.45000076293945,44.29999923706055,44.29999923706055,44.29999923706055,551017
2023-07-03 10:45:00+08:00,44.29999923706055,44.29999923706055,44.20000076293945,44.25,44.25,421826
2023-07-03 10:46:00+08:00,44.29999923706055,44.29999923706055,44.20000076293945,44.25,44.25,126019
2023-07-03 10:47:00+08:00,44.25,44.29999923706055,44.20000076293945,44.29999923706055,44.29999923706055,121142
2023-07-03 10:48:00+08:00,44.29999923706055,44.349998474121094,44.29999923706055,44.349998474121094,44.349998474121094,84409
2023-07-03 10:49:00+08:00,44.349998474121094,44.349998474121094,44.29999923706055,44.349998474121094,44.349998474121094,48100
2023-07-03 10:50:00+08:00,44.349998474121094,44.400001525878906,44.29999923706055,44.400001525878906,44.400001525878906,167100
2023-07-03 10:51:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,107001
2023-07-03 10:52:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,39050
2023-07-03 10:53:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,103077
2023-07-03 10:54:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,78281
2023-07-03 10:55:00+08:00,44.400001525878906,44.45000076293945,44.400001525878906,44.400001525878906,44.400001525878906,96342
2023-07-03 10:56:00+08:00,44.45000076293945,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,118016
2023-07-03 10:57:00+08:00,44.400001525878906,44.400001525878906,44.25,44.29999923706055,44.29999923706055,263000
2023-07-03 10:58:00+08:00,44.25,44.29999923706055,44.25,44.25,44.25,83010
2023-07-03 10:59:00+08:00,44.29999923706055,44.349998474121094,44.25,44.349998474121094,44.349998474121094,115040
2023-07-03 11:00:00+08:00,44.349998474121094,44.400001525878906,44.29999923706055,44.349998474121094,44.349998474121094,111000
2023-07-03 11:01:00+08:00,44.349998474121094,44.400001525878906,44.29999923706055,44.349998474121094,44.349998474121094,56387
2023-07-03 11:02:00+08:00,44.349998474121094,44.349998474121094,44.29999923706055,44.349998474121094,44.349998474121094,73030
2023-07-03 11:03:00+08:00,44.349998474121094,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,85030
2023-07-03 11:04:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.349998474121094,44.349998474121094,88231
2023-07-03 11:05:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,95449
2023-07-03 11:06:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,68000
2023-07-03 11:07:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,43000
2023-07-03 11:08:00+08:00,44.349998474121094,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,69150
2023-07-03 11:09:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.400001525878906,44.400001525878906,50017
2023-07-03 11:10:00+08:00,44.400001525878906,44.5,44.349998474121094,44.45000076293945,44.45000076293945,410000
2023-07-03 11:11:00+08:00,44.5,44.54999923706055,44.45000076293945,44.54999923706055,44.54999923706055,480951
2023-07-03 11:12:00+08:00,44.54999923706055,44.599998474121094,44.5,44.599998474121094,44.599998474121094,348580
2023-07-03 11:13:00+08:00,44.599998474121094,44.650001525878906,44.45000076293945,44.45000076293945,44.45000076293945,842203
2023-07-03 11:14:00+08:00,44.5,44.599998474121094,44.5,44.599998474121094,44.599998474121094,314617
2023-07-03 11:15:00+08:00,44.599998474121094,44.650001525878906,44.54999923706055,44.650001525878906,44.650001525878906,290385
2023-07-03 11:16:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,156300
2023-07-03 11:17:00+08:00,44.650001525878906,44.70000076293945,44.599998474121094,44.70000076293945,44.70000076293945,217115
2023-07-03 11:18:00+08:00,44.70000076293945,44.70000076293945,44.650001525878906,44.650001525878906,44.650001525878906,175108
2023-07-03 11:19:00+08:00,44.70000076293945,44.70000076293945,44.599998474121094,44.599998474121094,44.599998474121094,332013
2023-07-03 11:20:00+08:00,44.5,44.54999923706055,44.5,44.54999923706055,44.54999923706055,333187
2023-07-03 11:21:00+08:00,44.5,44.599998474121094,44.5,44.599998474121094,44.599998474121094,177100
2023-07-03 11:22:00+08:00,44.599998474121094,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,61026
2023-07-03 11:23:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,79100
2023-07-03 11:24:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,129440
2023-07-03 11:25:00+08:00,44.599998474121094,44.599998474121094,44.5,44.54999923706055,44.54999923706055,278200
2023-07-03 11:26:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,78342
2023-07-03 11:27:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,69130
2023-07-03 11:28:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,64100
2023-07-03 11:29:00+08:00,44.54999923706055,44.650001525878906,44.54999923706055,44.650001525878906,44.650001525878906,156010
2023-07-03 11:30:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,87030
2023-07-03 11:31:00+08:00,44.599998474121094,44.650001525878906,44.54999923706055,44.599998474121094,44.599998474121094,83200
2023-07-03 11:32:00+08:00,44.54999923706055,44.650001525878906,44.54999923706055,44.599998474121094,44.599998474121094,127021
2023-07-03 11:33:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,55570
2023-07-03 11:34:00+08:00,44.599998474121094,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,50000
2023-07-03 11:35:00+08:00,44.599998474121094,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,55127
2023-07-03 11:36:00+08:00,44.650001525878906,44.650001525878906,44.54999923706055,44.650001525878906,44.650001525878906,223000
2023-07-03 11:37:00+08:00,44.650001525878906,44.70000076293945,44.650001525878906,44.70000076293945,44.70000076293945,147525
2023-07-03 11:38:00+08:00,44.70000076293945,44.70000076293945,44.599998474121094,44.599998474121094,44.599998474121094,110100
2023-07-03 11:39:00+08:00,44.599998474121094,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,86147
2023-07-03 11:40:00+08:00,44.599998474121094,44.650001525878906,44.54999923706055,44.650001525878906,44.650001525878906,102524
2023-07-03 11:41:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,35061
2023-07-03 11:42:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,50300
2023-07-03 11:43:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,51016
2023-07-03 11:44:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.650001525878906,44.650001525878906,46100
2023-07-03 11:45:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,108875
2023-07-03 11:46:00+08:00,44.650001525878906,44.650001525878906,44.599998474121094,44.599998474121094,44.599998474121094,59610
2023-07-03 11:47:00+08:00,44.650001525878906,44.650001525878906,44.54999923706055,44.599998474121094,44.599998474121094,178100
2023-07-03 11:48:00+08:00,44.54999923706055,44.599998474121094,44.54999923706055,44.54999923706055,44.54999923706055,77017
2023-07-03 11:49:00+08:00,44.54999923706055,44.599998474121094,44.5,44.5,44.5,239780
2023-07-03 11:50:00+08:00,44.5,44.54999923706055,44.5,44.5,44.5,87000
2023-07-03 11:51:00+08:00,44.54999923706055,44.599998474121094,44.5,44.54999923706055,44.54999923706055,203000
2023-07-03 11:52:00+08:00,44.599998474121094,44.599998474121094,44.54999923706055,44.54999923706055,44.54999923706055,63100
2023-07-03 11:53:00+08:00,44.599998474121094,44.599998474121094,44.54999923706055,44.599998474121094,44.599998474121094,96502
2023-07-03 11:54:00+08:00,44.599998474121094,44.599998474121094,44.599998474121094,44.599998474121094,44.599998474121094,56000
2023-07-03 11:55:00+08:00,44.599998474121094,44.599998474121094,44.54999923706055,44.54999923706055,44.54999923706055,153500
2023-07-03 11:56:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,48027
2023-07-03 11:57:00+08:00,44.5,44.54999923706055,44.5,44.54999923706055,44.54999923706055,158000
2023-07-03 11:58:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,148100
2023-07-03 11:59:00+08:00,44.54999923706055,44.54999923706055,44.45000076293945,44.5,44.5,231510
2023-07-03 12:00:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,241390
2023-07-03 12:01:00+08:00,44.5,44.599998474121094,44.45000076293945,44.599998474121094,44.599998474121094,124100
2023-07-03 12:02:00+08:00,44.54999923706055,44.599998474121094,44.5,44.5,44.5,215000
2023-07-03 12:03:00+08:00,44.5,44.5,44.45000076293945,44.5,44.5,147293
2023-07-03 12:04:00+08:00,44.5,44.54999923706055,44.45000076293945,44.5,44.5,92000
2023-07-03 12:05:00+08:00,44.5,44.5,44.400001525878906,44.45000076293945,44.45000076293945,308077
2023-07-03 12:06:00+08:00,44.45000076293945,44.5,44.400001525878906,44.5,44.5,94753
2023-07-03 12:07:00+08:00,44.5,44.5,44.45000076293945,44.5,44.5,82375
2023-07-03 12:08:00+08:00,44.5,44.5,44.400001525878906,44.5,44.5,127000
2023-07-03 12:09:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,44026
2023-07-03 12:10:00+08:00,44.5,44.5,44.45000076293945,44.5,44.5,61400
2023-07-03 12:11:00+08:00,44.5,44.5,44.400001525878906,44.400001525878906,44.400001525878906,96018
2023-07-03 12:12:00+08:00,44.400001525878906,44.45000076293945,44.400001525878906,44.400001525878906,44.400001525878906,71020
2023-07-03 12:13:00+08:00,44.45000076293945,44.5,44.400001525878906,44.5,44.5,192027
2023-07-03 12:14:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,110302
2023-07-03 12:15:00+08:00,44.5,44.54999923706055,44.5,44.54999923706055,44.54999923706055,80198
2023-07-03 12:16:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,72050
2023-07-03 12:17:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,76050
2023-07-03 12:18:00+08:00,44.54999923706055,44.599998474121094,44.5,44.54999923706055,44.54999923706055,51000
2023-07-03 12:19:00+08:00,44.54999923706055,44.54999923706055,44.5,44.5,44.5,56010
2023-07-03 12:20:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,36200
2023-07-03 12:21:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,46150
2023-07-03 12:22:00+08:00,44.5,44.54999923706055,44.5,44.5,44.5,40925
2023-07-03 12:23:00+08:00,44.5,44.54999923706055,44.45000076293945,44.5,44.5,233074
2023-07-03 12:24:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,66136
2023-07-03 12:25:00+08:00,44.45000076293945,44.5,44.45000076293945,44.45000076293945,44.45000076293945,114004
2023-07-03 12:26:00+08:00,44.5,44.5,44.45000076293945,44.45000076293945,44.45000076293945,93027
2023-07-03 12:27:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,45000
2023-07-03 12:28:00+08:00,44.5,44.5,44.45000076293945,44.45000076293945,44.45000076293945,59000
2023-07-03 12:29:00+08:00,44.45000076293945,44.5,44.45000076293945,44.5,44.5,65000
2023-07-03 12:30:00+08:00,44.45000076293945,44.5,44.400001525878906,44.45000076293945,44.45000076293945,76027
2023-07-03 12:31:00+08:00,44.400001525878906,44.45000076293945,44.400001525878906,44.400001525878906,44.400001525878906,87499
2023-07-03 12:32:00+08:00,44.45000076293945,44.45000076293945,44.400001525878906,44.45000076293945,44.45000076293945,117000
2023-07-03 12:33:00+08:00,44.45000076293945,44.5,44.400001525878906,44.5,44.5,50010
2023-07-03 12:34:00+08:00,44.5,44.5,44.45000076293945,44.5,44.5,40020
2023-07-03 12:35:00+08:00,44.5,44.54999923706055,44.45000076293945,44.54999923706055,44.54999923706055,164000
2023-07-03 12:36:00+08:00,44.54999923706055,44.599998474121094,44.5,44.599998474121094,44.599998474121094,125100
2023-07-03 12:37:00+08:00,44.599998474121094,44.599998474121094,44.54999923706055,44.599998474121094,44.599998474121094,49000
2023-07-03 12:38:00+08:00,44.599998474121094,44.599998474121094,44.54999923706055,44.599998474121094,44.599998474121094,67025
2023-07-03 12:39:00+08:00,44.599998474121094,44.599998474121094,44.5,44.5,44.5,122250
2023-07-03 12:40:00+08:00,44.54999923706055,44.54999923706055,44.5,44.54999923706055,44.54999923706055,166300
2023-07-03 12:41:00+08:00,44.54999923706055,44.54999923706055,44.5,44.5,44.5,59100
2023-07-03 12:42:00+08:00,44.54999923706055,44.54999923706055,44.45000076293945,44.5,44.5,148000
2023-07-03 12:43:00+08:00,44.45000076293945,44.5,44.45000076293945,44.45000076293945,44.45000076293945,68295
2023-07-03 12:44:00+08:00,44.5,44.5,44.400001525878906,44.400001525878906,44.400001525878906,82300
2023-07-03 12:45:00+08:00,44.45000076293945,44.45000076293945,44.400001525878906,44.400001525878906,44.400001525878906,164200
2023-07-03 12:46:00+08:00,44.400001525878906,44.45000076293945,44.349998474121094,44.400001525878906,44.400001525878906,246245
2023-07-03 12:47:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.349998474121094,44.349998474121094,101999
2023-07-03 12:48:00+08:00,44.400001525878906,44.400001525878906,44.349998474121094,44.349998474121094,44.349998474121094,66658
2023-07-03 12:49:00+08:00,44.349998474121094,44.400001525878906,44.349998474121094,44.349998474121094,44.349998474121094,253472
2023-07-03 12:50:00+08:00,44.349998474121094,44.349998474121094,44.20000076293945,44.20000076293945,44.20000076293945,815048
2023-07-03 12:51:00+08:00,44.25,44.29999923706055,44.20000076293945,44.29999923706055,44.29999923706055,586870
2023-07-03 12:52:00+08:00,44.25,44.29999923706055,44.25,44.25,44.25,148000
2023-07-03 12:53:00+08:00,44.29999923706055,44.349998474121094,44.25,44.29999923706055,44.29999923706055,282113
2023-07-03 12:54:00+08:00,44.349998474121094,44.349998474121094,44.29999923706055,44.349998474121094,44.349998474121094,72408
2023-07-03 12:55:00+08:00,44.349998474121094,44.349998474121094,44.349998474121094,44.349998474121094,44.349998474121094,90140
2023-07-03 12:56:00+08:00,44.349998474121094,44.349998474121094,44.29999923706055,44.349998474121094,44.349998474121094,18000
2023-07-03 12:57:00+08:00,44.349998474121094,44.349998474121094,44.29999923706055,44.29999923706055,44.29999923706055,155010
2023-07-03 12:58:00+08:00,44.29999923706055,44.349998474121094,44.29999923706055,44.29999923706055,44.29999923706055,72600
2023-07-03 12:59:00+08:00,44.349998474121094,44.349998474121094,44.25,44.29999923706055,44.29999923706055,182990
2023-07-03 13:00:00+08:00,44.29999923706055,44.29999923706055,44.25,44.29999923706055,44.29999923706055,109057
2023-07-03 13:01:00+08:00,44.29999923706055,44.29999923706055,44.25,44.29999923706055,44.29999923706055,72000
2023-07-03 13:02:00+08:00,44.25,44.29999923706055,44.20000076293945,44.25,44.25,349999
2023-07-03 13:03:00+08:00,44.25,44.25,44.20000076293945,44.20000076293945,44.20000076293945,387010
2023-07-03 13:04:00+08:00,44.25,44.25,44.150001525878906,44.20000076293945,44.20000076293945,277100
2023-07-03 13:05:00+08:00,44.150001525878906,44.20000076293945,44.150001525878906,44.150001525878906,44.150001525878906,171100
2023-07-03 13:06:00+08:00,44.150001525878906,44.20000076293945,44.150001525878906,44.150001525878906,44.150001525878906,145100
2023-07-03 13:07:00+08:00,44.20000076293945,44.20000076293945,44.150001525878906,44.20000076293945,44.20000076293945,117136
